3  13.0489	2.320794e+00	1.132031e-01	7.427126e-01	7.447116e-01	2.484585e-01	7.427126e+01	
1  13.7647	2.334470e+00	1.136649e-01	7.464455e-01	7.445679e-01	2.470540e-01	7.464455e+01	
2  12.9481	2.304657e+00	1.119301e-01	7.395941e-01	7.386422e-01	2.479360e-01	7.395941e+01	
1  14.4211	2.320334e+00	1.099232e-01	7.386888e-01	7.244958e-01	2.451534e-01	7.386888e+01	
4  12.9966	2.316162e+00	1.133689e-01	7.442619e-01	7.448202e-01	2.476407e-01	7.442619e+01	
1  13.9219	2.289863e+00	1.115878e-01	7.337678e-01	7.413048e-01	2.509783e-01	7.337678e+01	
5  14.0185	2.295372e+00	1.107776e-01	7.448903e-01	7.266458e-01	2.421783e-01	7.448903e+01	
3  13.9852	2.295088e+00	1.101384e-01	7.438328e-01	7.229268e-01	2.417071e-01	7.438328e+01	
2  14.2844	2.251136e+00	1.112113e-01	7.432277e-01	7.325355e-01	2.432474e-01	7.432277e+01	
1  12.6417	2.257185e+00	1.140651e-01	7.336190e-01	7.603255e-01	2.550759e-01	7.336190e+01	
4  12.0668	2.270089e+00	1.144926e-01	7.417043e-01	7.564301e-01	2.505568e-01	7.417043e+01	
2  12.8055	2.238580e+00	1.114456e-01	7.352063e-01	7.409451e-01	2.487854e-01	7.352063e+01	
3  13.1365	2.243798e+00	1.105478e-01	7.337386e-01	7.354684e-01	2.482109e-01	7.337386e+01	
2  13.2989	2.271124e+00	1.118500e-01	7.333255e-01	7.441860e-01	2.514204e-01	7.333255e+01	
1  12.7902	2.268994e+00	1.106312e-01	7.380597e-01	7.318161e-01	2.459287e-01	7.380597e+01	
3  13.1267	2.262200e+00	1.126488e-01	7.328279e-01	7.506181e-01	2.530831e-01	7.328279e+01	
1  13.574	2.277120e+00	1.139150e-01	7.462051e-01	7.485319e-01	2.466323e-01	7.462051e+01	
1  12.6306	2.290227e+00	1.135613e-01	7.366985e-01	7.530816e-01	2.526285e-01	7.366985e+01	
3  12.2188	2.268454e+00	1.134683e-01	7.411153e-01	7.496849e-01	2.490606e-01	7.411153e+01	
5  12.1801	2.237112e+00	1.163005e-01	7.386884e-01	7.729079e-01	2.553158e-01	7.386884e+01	
8  12.0074	2.248127e+00	1.170338e-01	7.362958e-01	7.796749e-01	2.585336e-01	7.362958e+01	
3  11.9679	2.257541e+00	1.200172e-01	7.397561e-01	7.976829e-01	2.617443e-01	7.397561e+01	
2  12.0584	2.260847e+00	1.208044e-01	7.406550e-01	8.024166e-01	2.626046e-01	7.406550e+01	
1  13.4987	2.251502e+00	1.220045e-01	7.457689e-01	8.069874e-01	2.610053e-01	7.457689e+01	
2  14.377	2.261455e+00	1.225358e-01	7.487310e-01	8.079208e-01	2.600695e-01	7.487310e+01	
1  13.3095	2.217939e+00	1.171118e-01	7.322839e-01	7.846382e-01	2.609566e-01	7.322839e+01	
1  11.9235	2.249462e+00	1.156019e-01	7.367408e-01	7.690659e-01	2.556078e-01	7.367408e+01	
1  11.9863	2.259077e+00	1.181063e-01	7.421572e-01	7.821248e-01	2.566119e-01	7.421572e+01	
3  11.9751	2.279791e+00	1.145955e-01	7.380257e-01	7.597664e-01	2.534278e-01	7.380257e+01	
1  13.8731	2.262283e+00	1.183521e-01	7.476716e-01	7.792833e-01	2.533379e-01	7.476716e+01	
1  11.9632	2.246415e+00	1.153474e-01	7.368271e-01	7.672781e-01	2.550231e-01	7.368271e+01	
1  12.0063	2.248652e+00	1.153299e-01	7.360990e-01	7.676747e-01	2.555369e-01	7.360990e+01	
11  12.4106	2.236936e+00	1.137958e-01	7.347772e-01	7.581777e-01	2.533986e-01	7.347772e+01	
3  12.2462	2.275374e+00	1.180577e-01	7.367289e-01	7.856221e-01	2.606182e-01	7.367289e+01	
5  11.8399	2.262197e+00	1.189975e-01	7.413487e-01	7.889790e-01	2.588504e-01	7.413487e+01	
9  11.9346	2.273380e+00	1.199550e-01	7.429207e-01	7.940644e-01	2.596934e-01	7.429207e+01	
4  12.3023	2.239458e+00	1.177020e-01	7.404581e-01	7.813591e-01	2.566958e-01	7.404581e+01	
4  13.3882	2.207606e+00	1.162213e-01	7.367371e-01	7.749980e-01	2.559805e-01	7.367371e+01	
1  13.7719	2.227951e+00	1.186864e-01	7.314412e-01	7.962168e-01	2.646887e-01	7.314412e+01	
3  13.3653	2.231484e+00	1.185058e-01	7.428774e-01	7.853857e-01	2.563387e-01	7.428774e+01	
5  13.8822	2.200900e+00	1.179000e-01	7.329739e-01	7.903270e-01	2.616156e-01	7.329739e+01	
2  14.6285	2.204685e+00	1.139425e-01	7.285627e-01	7.654243e-01	2.574087e-01	7.285627e+01	
10  13.6981	2.200554e+00	1.150983e-01	7.345387e-01	7.690144e-01	2.553031e-01	7.345387e+01	
1  14.2265	2.203812e+00	1.139075e-01	7.380028e-01	7.575710e-01	2.507853e-01	7.380028e+01	
7  12.8313	2.230957e+00	1.165016e-01	7.407465e-01	7.729084e-01	2.541534e-01	7.407465e+01	
1  12.1773	2.272268e+00	1.160604e-01	7.360930e-01	7.720220e-01	2.573251e-01	7.360930e+01	
1  11.6737	2.276250e+00	1.179316e-01	7.413608e-01	7.809071e-01	2.571582e-01	7.413608e+01	
4  12.5093	2.269693e+00	1.170043e-01	7.448904e-01	7.717330e-01	2.529375e-01	7.448904e+01	
2  12.5286	2.287337e+00	1.172279e-01	7.461376e-01	7.716943e-01	2.528113e-01	7.461376e+01	
4  11.6891	2.271145e+00	1.166483e-01	7.389061e-01	7.739792e-01	2.564257e-01	7.389061e+01	
3  11.6967	2.268022e+00	1.182118e-01	7.408716e-01	7.835964e-01	2.578586e-01	7.408716e+01	
3  12.094	2.244837e+00	1.185780e-01	7.401896e-01	7.876008e-01	2.585792e-01	7.401896e+01	
5  11.7892	2.261874e+00	1.156675e-01	7.376250e-01	7.683733e-01	2.553442e-01	7.376250e+01	
3  13.3195	2.288580e+00	1.166530e-01	7.346803e-01	7.768115e-01	2.597158e-01	7.346803e+01	
1  11.8926	2.274497e+00	1.141791e-01	7.388095e-01	7.563497e-01	2.520306e-01	7.388095e+01	
8  11.9672	2.246958e+00	1.159134e-01	7.364607e-01	7.716018e-01	2.563305e-01	7.364607e+01	
2  13.9678	2.236633e+00	1.185415e-01	7.450293e-01	7.837016e-01	2.550170e-01	7.450293e+01	
3  13.3397	2.216979e+00	1.171742e-01	7.397375e-01	7.790066e-01	2.558209e-01	7.397375e+01	
1  13.0926	2.265386e+00	1.171598e-01	7.333885e-01	7.823256e-01	2.611426e-01	7.333885e+01	
7  11.7633	2.257178e+00	1.157601e-01	7.385126e-01	7.684657e-01	2.548145e-01	7.385126e+01	
1  12.8775	2.260604e+00	1.143564e-01	7.436361e-01	7.542808e-01	2.488389e-01	7.436361e+01	
2  12.2908	2.250287e+00	1.165732e-01	7.347316e-01	7.776081e-01	2.588224e-01	7.347316e+01	
3  12.1247	2.250755e+00	1.172543e-01	7.415427e-01	7.768875e-01	2.553367e-01	7.415427e+01	
2  13.3988	2.213568e+00	1.166462e-01	7.389709e-01	7.759978e-01	2.553225e-01	7.389709e+01	
1  12.8469	2.261499e+00	1.191991e-01	7.455261e-01	7.870423e-01	2.563078e-01	7.455261e+01	
5  12.0421	2.304061e+00	1.186411e-01	7.435478e-01	7.831391e-01	2.574341e-01	7.435478e+01	
3  13.8615	2.289196e+00	1.142510e-01	7.333483e-01	7.607233e-01	2.562052e-01	7.333483e+01	
2  13.2727	2.294733e+00	1.134418e-01	7.459308e-01	7.447822e-01	2.462798e-01	7.459308e+01	
2  12.6367	2.276375e+00	1.125049e-01	7.422183e-01	7.416739e-01	2.467159e-01	7.422183e+01	
1  11.9902	2.258793e+00	1.153171e-01	7.409641e-01	7.633119e-01	2.523536e-01	7.409641e+01	
4  11.9038	2.262107e+00	1.175804e-01	7.420284e-01	7.783854e-01	2.558010e-01	7.420284e+01	
1  12.0913	2.252073e+00	1.173627e-01	7.416053e-01	7.775609e-01	2.555146e-01	7.416053e+01	
1  14.07	2.237996e+00	1.136692e-01	7.433833e-01	7.503984e-01	2.473556e-01	7.433833e+01	
2  12.6912	2.258665e+00	1.120933e-01	7.405102e-01	7.406921e-01	2.467818e-01	7.405102e+01	
2  12.7945	2.280262e+00	1.132388e-01	7.350811e-01	7.524044e-01	2.529602e-01	7.350811e+01	
2  12.7676	2.262298e+00	1.107264e-01	7.365782e-01	7.338863e-01	2.469710e-01	7.365782e+01	
1  12.7394	2.254533e+00	1.108823e-01	7.367988e-01	7.350928e-01	2.469672e-01	7.367988e+01	
2  12.5383	2.238302e+00	1.150454e-01	7.402347e-01	7.626905e-01	2.519814e-01	7.402347e+01	
2  12.1814	2.237121e+00	1.164229e-01	7.387616e-01	7.737326e-01	2.554897e-01	7.387616e+01	
3  13.1706	2.225947e+00	1.174200e-01	7.324062e-01	7.864402e-01	2.615933e-01	7.324062e+01	
8  13.1843	2.209494e+00	1.162979e-01	7.346922e-01	7.771422e-01	2.575844e-01	7.346922e+01	
2  14.4141	2.224914e+00	1.158644e-01	7.289230e-01	7.782020e-01	2.611522e-01	7.289230e+01	
1  13.9551	2.201656e+00	1.183912e-01	7.327933e-01	7.939745e-01	2.626734e-01	7.327933e+01	
5  12.7562	2.218766e+00	1.169225e-01	7.363681e-01	7.798903e-01	2.577362e-01	7.363681e+01	
3  14.8235	2.232917e+00	1.154951e-01	7.282540e-01	7.758054e-01	2.610868e-01	7.282540e+01	
4  13.0248	2.224989e+00	1.152686e-01	7.396685e-01	7.652087e-01	2.525320e-01	7.396685e+01	
2  13.3698	2.216856e+00	1.130466e-01	7.319418e-01	7.557908e-01	2.535924e-01	7.319418e+01	
8  12.5354	2.229155e+00	1.158814e-01	7.342531e-01	7.738147e-01	2.574846e-01	7.342531e+01	
1  12.6099	2.267168e+00	1.180183e-01	7.452593e-01	7.787047e-01	2.544675e-01	7.452593e+01	
2  11.9056	2.280324e+00	1.168896e-01	7.433025e-01	7.718072e-01	2.540043e-01	7.433025e+01	
1  12.4664	2.265202e+00	1.146830e-01	7.430940e-01	7.568783e-01	2.498768e-01	7.430940e+01	
5  13.3448	2.260944e+00	1.146377e-01	7.449669e-01	7.552035e-01	2.484637e-01	7.449669e+01	
1  12.1556	2.267696e+00	1.160035e-01	7.358394e-01	7.719940e-01	2.573130e-01	7.358394e+01	
1  12.4799	2.293997e+00	1.160466e-01	7.373499e-01	7.701247e-01	2.568228e-01	7.373499e+01	
5  11.8312	2.275519e+00	1.178687e-01	7.385027e-01	7.828215e-01	2.590239e-01	7.385027e+01	
4  11.7912	2.288807e+00	1.187502e-01	7.422444e-01	7.855268e-01	2.582602e-01	7.422444e+01	
3  12.0152	2.288381e+00	1.147834e-01	7.389435e-01	7.600616e-01	2.533001e-01	7.389435e+01	
2  12.1957	2.285576e+00	1.132631e-01	7.387349e-01	7.494975e-01	2.506059e-01	7.387349e+01	
3  11.8028	2.268355e+00	1.147190e-01	7.394557e-01	7.599096e-01	2.524652e-01	7.394557e+01	
3  11.8784	2.273167e+00	1.159799e-01	7.422265e-01	7.664890e-01	2.529601e-01	7.422265e+01	
1  11.7468	2.282067e+00	1.173481e-01	7.424163e-01	7.757138e-01	2.554744e-01	7.424163e+01	
3  11.6481	2.273896e+00	1.168972e-01	7.404902e-01	7.743674e-01	2.558339e-01	7.404902e+01	
1  12.0362	2.289330e+00	1.199282e-01	7.443779e-01	7.920887e-01	2.589172e-01	7.443779e+01	
4  13.6769	2.268725e+00	1.233844e-01	7.366107e-01	8.237389e-01	2.703963e-01	7.366107e+01	
1  12.2425	2.256738e+00	1.213385e-01	7.396776e-01	8.071336e-01	2.642002e-01	7.396776e+01	
4  11.6996	2.279885e+00	1.179509e-01	7.418864e-01	7.804850e-01	2.568952e-01	7.418864e+01	
4  11.8382	2.295057e+00	1.177767e-01	7.424104e-01	7.782821e-01	2.564918e-01	7.424104e+01	
3  11.9197	2.299739e+00	1.175458e-01	7.425689e-01	7.763552e-01	2.560484e-01	7.425689e+01	
1  12.091	2.286918e+00	1.205825e-01	7.407317e-01	7.998082e-01	2.626209e-01	7.407317e+01	
12  12.8326	2.226661e+00	1.184907e-01	7.343292e-01	7.924716e-01	2.622239e-01	7.343292e+01	
2  12.8517	2.224656e+00	1.191619e-01	7.393661e-01	7.931673e-01	2.598545e-01	7.393661e+01	
3  12.6724	2.252525e+00	1.162619e-01	7.433557e-01	7.683215e-01	2.523287e-01	7.433557e+01	
1  14.0197	2.204481e+00	1.184584e-01	7.389911e-01	7.892352e-01	2.584606e-01	7.389911e+01	
3  13.2799	2.221565e+00	1.202694e-01	7.346649e-01	8.050586e-01	2.651854e-01	7.346649e+01	
2  13.8795	2.217086e+00	1.180488e-01	7.415748e-01	7.837264e-01	2.561471e-01	7.415748e+01	
3  14.9538	2.208285e+00	1.159509e-01	7.418329e-01	7.689341e-01	2.519969e-01	7.418329e+01	
2  13.9714	2.232390e+00	1.129147e-01	7.418830e-01	7.464033e-01	2.468842e-01	7.418830e+01	
1  13.2632	2.250054e+00	1.152518e-01	7.440599e-01	7.606835e-01	2.499822e-01	7.440599e+01	
1  12.6126	2.246057e+00	1.150690e-01	7.332898e-01	7.681739e-01	2.569651e-01	7.332898e+01	
1  14.0447	2.198277e+00	1.143747e-01	7.314457e-01	7.664092e-01	2.560716e-01	7.314457e+01	
1  12.7226	2.228901e+00	1.165728e-01	7.399174e-01	7.741373e-01	2.548158e-01	7.399174e+01	
3  12.7925	2.243439e+00	1.159217e-01	7.328129e-01	7.747581e-01	2.588387e-01	7.328129e+01	
1  14.4644	2.230019e+00	1.186463e-01	7.450930e-01	7.846378e-01	2.550431e-01	7.450930e+01	
1  11.8253	2.258160e+00	1.179513e-01	7.409263e-01	7.820635e-01	2.571663e-01	7.409263e+01	
3  12.2072	2.238104e+00	1.172285e-01	7.357902e-01	7.818395e-01	2.590635e-01	7.357902e+01	
2  12.5574	2.302652e+00	1.164317e-01	7.383686e-01	7.717361e-01	2.569798e-01	7.383686e+01	
5  12.26	2.282456e+00	1.191168e-01	7.379301e-01	7.918878e-01	2.618454e-01	7.379301e+01	
2  11.9576	2.288424e+00	1.176467e-01	7.391388e-01	7.802629e-01	2.584081e-01	7.391388e+01	
2  12.6173	2.269667e+00	1.183044e-01	7.353020e-01	7.887581e-01	2.619814e-01	7.353020e+01	
7  11.6725	2.272281e+00	1.181018e-01	7.401317e-01	7.832594e-01	2.582514e-01	7.401317e+01	
1  11.7725	2.285679e+00	1.179146e-01	7.402386e-01	7.813545e-01	2.580796e-01	7.402386e+01	
2  11.954	2.272635e+00	1.189093e-01	7.382908e-01	7.904888e-01	2.610288e-01	7.382908e+01	
1  13.2669	2.296733e+00	1.217575e-01	7.384501e-01	8.096286e-01	2.665811e-01	7.384501e+01	
1  13.7914	2.257784e+00	1.230696e-01	7.354618e-01	8.228920e-01	2.704576e-01	7.354618e+01	
2  12.9167	2.239972e+00	1.226327e-01	7.401245e-01	8.165651e-01	2.659379e-01	7.401245e+01	
1  15.4175	2.237312e+00	1.241907e-01	7.474577e-01	8.215028e-01	2.634864e-01	7.474577e+01	
1  15.0169	2.248972e+00	1.201246e-01	7.485704e-01	7.915516e-01	2.556554e-01	7.485704e+01	
1  13.5122	2.231889e+00	1.182784e-01	7.432922e-01	7.834241e-01	2.556483e-01	7.432922e+01	
2  14.1298	2.220220e+00	1.190445e-01	7.428724e-01	7.896232e-01	2.571142e-01	7.428724e+01	
2  14.5654	2.212274e+00	1.195720e-01	7.424002e-01	7.940481e-01	2.582542e-01	7.424002e+01	
5  14.6548	2.236933e+00	1.204956e-01	7.465487e-01	7.962705e-01	2.574915e-01	7.465487e+01	
2  12.8154	2.275998e+00	1.215383e-01	7.465164e-01	8.021813e-01	2.600858e-01	7.465164e+01	
1  12.4109	2.273285e+00	1.210131e-01	7.382709e-01	8.053952e-01	2.649146e-01	7.382709e+01	
1  12.5553	2.279056e+00	1.226288e-01	7.449625e-01	8.110214e-01	2.631921e-01	7.449625e+01	
4  12.3345	2.296413e+00	1.213442e-01	7.416991e-01	8.040273e-01	2.634935e-01	7.416991e+01	
2  13.0329	2.278841e+00	1.196676e-01	7.475048e-01	7.880997e-01	2.561015e-01	7.475048e+01	
1  12.1128	2.303733e+00	1.184169e-01	7.446676e-01	7.806718e-01	2.562501e-01	7.446676e+01	
3  12.894	2.324325e+00	1.169619e-01	7.468752e-01	7.678886e-01	2.524984e-01	7.468752e+01	
3  12.5495	2.321234e+00	1.168181e-01	7.428475e-01	7.702020e-01	2.549273e-01	7.428475e+01	
2  12.8418	2.300094e+00	1.156235e-01	7.370191e-01	7.671651e-01	2.563867e-01	7.370191e+01	
4  12.3854	2.301308e+00	1.147926e-01	7.390501e-01	7.595811e-01	2.534806e-01	7.390501e+01	
1  13.154	2.289941e+00	1.121923e-01	7.355504e-01	7.442165e-01	2.508822e-01	7.355504e+01	
2  11.8014	2.267411e+00	1.181191e-01	7.383372e-01	7.850256e-01	2.594506e-01	7.383372e+01	
3  11.7733	2.278945e+00	1.154080e-01	7.392514e-01	7.646097e-01	2.540595e-01	7.392514e+01	
1  12.8765	2.243720e+00	1.144408e-01	7.324281e-01	7.644628e-01	2.563555e-01	7.324281e+01	
3  12.6058	2.228534e+00	1.145726e-01	7.340115e-01	7.646590e-01	2.552134e-01	7.340115e+01	
2  12.5103	2.231443e+00	1.137257e-01	7.368449e-01	7.562194e-01	2.517482e-01	7.368449e+01	
1  12.2648	2.246375e+00	1.137442e-01	7.389879e-01	7.541122e-01	2.505976e-01	7.389879e+01	
4  13.332	2.261195e+00	1.157307e-01	7.322311e-01	7.732190e-01	2.592251e-01	7.322311e+01	
1  12.2677	2.259915e+00	1.175053e-01	7.354447e-01	7.833093e-01	2.602220e-01	7.354447e+01	
2  12.148	2.258718e+00	1.174135e-01	7.358066e-01	7.824029e-01	2.597744e-01	7.358066e+01	
1  12.3103	2.262146e+00	1.172418e-01	7.352958e-01	7.814670e-01	2.598812e-01	7.352958e+01	
2  12.0068	2.256659e+00	1.137152e-01	7.376285e-01	7.546186e-01	2.516577e-01	7.376285e+01	
2  12.1285	2.292440e+00	1.148629e-01	7.388250e-01	7.605891e-01	2.536014e-01	7.388250e+01	
2  15.4786	2.315768e+00	1.150047e-01	7.337159e-01	7.648751e-01	2.578421e-01	7.337159e+01	
2  13.2544	2.314355e+00	1.138144e-01	7.382667e-01	7.527872e-01	2.524635e-01	7.382667e+01	
2  12.9319	2.320202e+00	1.145844e-01	7.405940e-01	7.561961e-01	2.523897e-01	7.405940e+01	
2  13.0851	2.324809e+00	1.148287e-01	7.458746e-01	7.535868e-01	2.493506e-01	7.458746e+01	
2  13.112	2.299939e+00	1.177262e-01	7.367434e-01	7.823470e-01	2.604497e-01	7.367434e+01	
9  12.081	2.292783e+00	1.208169e-01	7.427392e-01	7.995788e-01	2.617346e-01	7.427392e+01	
3  12.5145	2.302889e+00	1.210899e-01	7.413491e-01	8.022871e-01	2.633975e-01	7.413491e+01	
1  11.9409	2.280719e+00	1.187863e-01	7.389626e-01	7.887555e-01	2.604770e-01	7.389626e+01	
1  12.3314	2.256446e+00	1.217341e-01	7.413264e-01	8.085837e-01	2.637408e-01	7.413264e+01	
3  12.2796	2.264055e+00	1.201836e-01	7.438402e-01	7.952568e-01	2.592964e-01	7.438402e+01	
3  11.958	2.267762e+00	1.194296e-01	7.428363e-01	7.906292e-01	2.586985e-01	7.428363e+01	
6  11.8536	2.258114e+00	1.150775e-01	7.372984e-01	7.645502e-01	2.544159e-01	7.372984e+01	
10  12.5863	2.229549e+00	1.173357e-01	7.395953e-01	7.798157e-01	2.564443e-01	7.395953e+01	
2  13.2334	2.219212e+00	1.165276e-01	7.397148e-01	7.743437e-01	2.546957e-01	7.397148e+01	
3  13.0581	2.232602e+00	1.168326e-01	7.418812e-01	7.742914e-01	2.540078e-01	7.418812e+01	
2  12.8304	2.220030e+00	1.146890e-01	7.340359e-01	7.657972e-01	2.552546e-01	7.340359e+01	
1  13.8893	2.240259e+00	1.119696e-01	7.301242e-01	7.486891e-01	2.532753e-01	7.301242e+01	
5  12.6095	2.239129e+00	1.122135e-01	7.350999e-01	7.465148e-01	2.502886e-01	7.350999e+01	
4  13.8188	2.225736e+00	1.135451e-01	7.298856e-01	7.607327e-01	2.561257e-01	7.298856e+01	
8  12.8325	2.226815e+00	1.126923e-01	7.344255e-01	7.509163e-01	2.514078e-01	7.344255e+01	
5  15.3796	2.216639e+00	1.112003e-01	7.410105e-01	7.353935e-01	2.440569e-01	7.410105e+01	
8  14.1718	2.220093e+00	1.111852e-01	7.296919e-01	7.440844e-01	2.517235e-01	7.296919e+01	
5  13.7309	2.215914e+00	1.108189e-01	7.327496e-01	7.391787e-01	2.488671e-01	7.327496e+01	
3  14.1924	2.227148e+00	1.094479e-01	7.374738e-01	7.252283e-01	2.433745e-01	7.374738e+01	
6  13.8631	2.225828e+00	1.094494e-01	7.329804e-01	7.287971e-01	2.463458e-01	7.329804e+01	
6  12.3858	2.231755e+00	1.143982e-01	7.365564e-01	7.612468e-01	2.531908e-01	7.365564e+01	
7  12.2981	2.238806e+00	1.136655e-01	7.367940e-01	7.555657e-01	2.518076e-01	7.367940e+01	
2  14.4525	2.223906e+00	1.137913e-01	7.423005e-01	7.526060e-01	2.480436e-01	7.423005e+01	
2  15.0467	2.212769e+00	1.134298e-01	7.414851e-01	7.510807e-01	2.477293e-01	7.414851e+01	
2  14.1095	2.214857e+00	1.146809e-01	7.405681e-01	7.606646e-01	2.506625e-01	7.405681e+01	
2  15.252	2.207475e+00	1.124262e-01	7.402651e-01	7.450683e-01	2.466185e-01	7.402651e+01	
1  15.9669	2.209929e+00	1.092138e-01	7.390147e-01	7.229307e-01	2.416167e-01	7.390147e+01	
1  16.1724	2.217731e+00	1.063253e-01	7.286531e-01	7.098722e-01	2.432438e-01	7.286531e+01	
5  16.0313	2.218876e+00	1.072467e-01	7.277624e-01	7.171900e-01	2.456008e-01	7.277624e+01	
2  17.1112	2.222226e+00	1.068672e-01	7.257586e-01	7.158876e-01	2.463020e-01	7.257586e+01	
1  17.1709	2.229388e+00	1.070567e-01	7.256965e-01	7.170699e-01	2.468401e-01	7.256965e+01	
1  16.3296	2.219717e+00	1.052504e-01	7.334787e-01	6.983204e-01	2.380925e-01	7.334787e+01	
11  17.6905	2.216106e+00	1.062659e-01	7.250757e-01	7.122564e-01	2.455061e-01	7.250757e+01	
4  16.2484	2.220896e+00	1.055417e-01	7.299601e-01	7.030735e-01	2.409623e-01	7.299601e+01	
3  15.9405	2.198964e+00	1.085524e-01	7.357300e-01	7.211152e-01	2.423545e-01	7.357300e+01	
2  13.9718	2.227037e+00	1.090065e-01	7.342885e-01	7.245348e-01	2.446699e-01	7.342885e+01	
2  16.0027	2.230800e+00	1.132758e-01	7.260850e-01	7.616850e-01	2.583992e-01	7.260850e+01	
3  15.2838	2.205640e+00	1.135112e-01	7.270579e-01	7.634993e-01	2.576776e-01	7.270579e+01	
1  15.6285	2.240001e+00	1.140657e-01	7.270457e-01	7.662668e-01	2.593853e-01	7.270457e+01	
1  15.4581	2.222139e+00	1.136221e-01	7.267049e-01	7.639926e-01	2.584503e-01	7.267049e+01	
1  12.9799	2.235322e+00	1.133461e-01	7.399690e-01	7.508726e-01	2.490044e-01	7.399690e+01	
6  12.8633	2.240647e+00	1.111586e-01	7.349492e-01	7.390090e-01	2.484665e-01	7.349492e+01	
4  13.1038	2.249604e+00	1.100071e-01	7.362723e-01	7.294039e-01	2.456153e-01	7.362723e+01	
3  13.6717	2.273301e+00	1.090801e-01	7.350200e-01	7.229287e-01	2.451757e-01	7.350200e+01	
1  14.6255	2.233122e+00	1.079645e-01	7.310982e-01	7.192934e-01	2.449743e-01	7.310982e+01	
3  15.0075	2.230763e+00	1.090825e-01	7.286809e-01	7.293404e-01	2.486634e-01	7.286809e+01	
2  15.1543	2.229404e+00	1.080255e-01	7.292122e-01	7.213375e-01	2.462878e-01	7.292122e+01	
1  13.6209	2.235754e+00	1.096670e-01	7.328291e-01	7.301167e-01	2.470376e-01	7.328291e+01	
5  13.6181	2.242186e+00	1.128530e-01	7.423052e-01	7.452764e-01	2.466693e-01	7.423052e+01	
