57	1295.65	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.933705e+01	1.002250e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
2	1294.99	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.935353e+01	1.002250e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
75	1293.29	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.934903e+01	1.002250e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
204	1293.29	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.934903e+01	1.002251e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
60	1293.27	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.934903e+01	1.002712e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
42	1293.03	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.934762e+01	1.002712e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
4	1293.17	2.273855e+00	1.184058e-01	1.042034e+00	3.082744e+00	9.698022e-01	7.251976e-02	-1.934762e+01	1.002057e+00	9.333572e+00	0.000000e+00	2.479957e-01	7.325305e+01	2.181819e+00	8.083127e-01	2.642345e-01
6	1294.57	2.244832e+00	1.192814e-01	1.042480e+00	3.070587e+00	9.694713e-01	6.777514e-02	-1.934762e+01	1.002057e+00	8.984726e+00	0.000000e+00	2.478730e-01	7.276184e+01	2.155456e+00	8.148893e-01	2.689199e-01
8	1293.83	2.244832e+00	1.192814e-01	1.042480e+00	3.070587e+00	9.694713e-01	6.777514e-02	-1.936772e+01	1.002057e+00	8.984726e+00	0.000000e+00	2.478730e-01	7.276184e+01	2.155456e+00	8.148893e-01	2.689199e-01
16	1295.01	2.231932e+00	1.189996e-01	1.042533e+00	3.080017e+00	9.715047e-01	7.190628e-02	-1.936772e+01	1.002057e+00	9.401657e+00	0.000000e+00	2.478180e-01	7.277147e+01	2.175877e+00	8.177699e-01	2.680730e-01
17	1296.89	2.231932e+00	1.189996e-01	1.042533e+00	3.080017e+00	9.715047e-01	7.190628e-02	-1.936772e+01	1.003683e+00	9.401657e+00	0.000000e+00	2.478180e-01	7.277147e+01	2.175877e+00	8.177699e-01	2.680730e-01
3	1295.22	2.231932e+00	1.189996e-01	1.042533e+00	3.080017e+00	9.715047e-01	7.190628e-02	-1.936772e+01	1.002741e+00	9.401657e+00	0.000000e+00	2.478180e-01	7.277147e+01	2.175877e+00	8.177699e-01	2.680730e-01
17	1292.40	2.227187e+00	1.201789e-01	1.042310e+00	3.065065e+00	9.647234e-01	6.376058e-02	-1.936772e+01	1.002741e+00	8.660446e+00	0.000000e+00	2.477977e-01	7.214451e+01	2.143586e+00	8.235120e-01	2.749271e-01
38	1292.58	2.229063e+00	1.197578e-01	1.042645e+00	3.076749e+00	9.710997e-01	6.870730e-02	-1.936772e+01	1.002741e+00	9.123703e+00	0.000000e+00	2.478058e-01	7.246667e+01	2.168777e+00	8.245495e-01	2.717220e-01
27	1292.72	2.229063e+00	1.197578e-01	1.042645e+00	3.076749e+00	9.710997e-01	6.870730e-02	-1.936853e+01	1.002741e+00	9.123703e+00	0.000000e+00	2.478058e-01	7.246667e+01	2.168777e+00	8.245495e-01	2.717220e-01
36	1292.71	2.229063e+00	1.197578e-01	1.042645e+00	3.076749e+00	9.710997e-01	6.870730e-02	-1.936853e+01	1.002726e+00	9.123703e+00	0.000000e+00	2.478058e-01	7.246667e+01	2.168777e+00	8.245495e-01	2.717220e-01
61	1293.02	2.216085e+00	1.194564e-01	1.042413e+00	3.074376e+00	9.720616e-01	6.819653e-02	-1.936853e+01	1.002726e+00	9.102646e+00	0.000000e+00	2.477502e-01	7.237453e+01	2.163638e+00	8.229881e-01	2.715910e-01
207	1293.64	2.216085e+00	1.194564e-01	1.042413e+00	3.074376e+00	9.720616e-01	6.819653e-02	-1.936430e+01	1.002726e+00	9.102646e+00	0.000000e+00	2.477502e-01	7.237453e+01	2.163638e+00	8.229881e-01	2.715910e-01
152	1293.05	2.216085e+00	1.194564e-01	1.042413e+00	3.074376e+00	9.720616e-01	6.819653e-02	-1.936755e+01	1.002726e+00	9.102646e+00	0.000000e+00	2.477502e-01	7.237453e+01	2.163638e+00	8.229881e-01	2.715910e-01
106	1293.22	2.216085e+00	1.194564e-01	1.042413e+00	3.074376e+00	9.720616e-01	6.819653e-02	-1.936609e+01	1.002726e+00	9.102646e+00	0.000000e+00	2.477502e-01	7.237453e+01	2.163638e+00	8.229881e-01	2.715910e-01
174	1289.73	2.222793e+00	1.191825e-01	1.042181e+00	3.056219e+00	9.714609e-01	6.053674e-02	-1.936609e+01	1.002726e+00	8.336868e+00	0.000000e+00	2.477789e-01	7.246857e+01	2.124707e+00	8.123197e-01	2.704929e-01
63	1289.18	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.002726e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
136	1289.24	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.002587e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
221	1289.20	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.003209e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
306	1289.29	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.003354e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
102	1290.02	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.001954e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1289.49	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.003557e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1289.22	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.002627e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
119	1289.84	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.003808e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
254	1289.20	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936609e+01	1.002669e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
1	1289.23	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.002669e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
68	1289.22	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.002692e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1289.19	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.003107e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
187	1289.38	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.002444e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1291.84	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.004645e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1289.21	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.002715e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
221	1289.44	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.003486e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
42	1289.21	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936634e+01	1.003165e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
5	1289.34	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936715e+01	1.003165e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
119	1289.09	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.936482e+01	1.003165e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
191	1289.97	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.935939e+01	1.003165e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
34	1290.84	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.935939e+01	1.003926e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
6	1289.93	2.229559e+00	1.194426e-01	1.042437e+00	3.060048e+00	9.653012e-01	6.016899e-02	-1.935939e+01	1.002826e+00	8.289139e+00	0.000000e+00	2.478079e-01	7.252442e+01	2.132857e+00	8.129938e-01	2.706997e-01
159	1288.04	2.248388e+00	1.188185e-01	1.042061e+00	3.058821e+00	9.681122e-01	6.022196e-02	-1.935939e+01	1.002826e+00	8.237900e+00	0.000000e+00	2.478881e-01	7.283263e+01	2.130243e+00	8.056004e-01	2.675919e-01
107	1288.47	2.248388e+00	1.188185e-01	1.042061e+00	3.058821e+00	9.681122e-01	6.022196e-02	-1.935233e+01	1.002826e+00	8.237900e+00	0.000000e+00	2.478881e-01	7.283263e+01	2.130243e+00	8.056004e-01	2.675919e-01
85	1289.48	2.248388e+00	1.188185e-01	1.042061e+00	3.058821e+00	9.681122e-01	6.022196e-02	-1.935233e+01	1.001827e+00	8.237900e+00	0.000000e+00	2.478881e-01	7.283263e+01	2.130243e+00	8.056004e-01	2.675919e-01
56	1289.17	2.248388e+00	1.188185e-01	1.042061e+00	3.058821e+00	9.681122e-01	6.022196e-02	-1.935233e+01	1.001998e+00	8.237900e+00	0.000000e+00	2.478881e-01	7.283263e+01	2.130243e+00	8.056004e-01	2.675919e-01
7	1289.14	2.250947e+00	1.188992e-01	1.042296e+00	3.056314e+00	9.672862e-01	5.867908e-02	-1.935233e+01	1.001998e+00	8.081375e+00	0.000000e+00	2.478990e-01	7.291395e+01	2.124909e+00	8.041220e-01	2.671952e-01
90	1289.37	2.250947e+00	1.188992e-01	1.042296e+00	3.056314e+00	9.672862e-01	5.867908e-02	-1.935786e+01	1.001998e+00	8.081375e+00	0.000000e+00	2.478990e-01	7.291395e+01	2.124909e+00	8.041220e-01	2.671952e-01
6	1291.45	2.250947e+00	1.188992e-01	1.042296e+00	3.056314e+00	9.672862e-01	5.867908e-02	-1.935786e+01	1.001113e+00	8.081375e+00	0.000000e+00	2.478990e-01	7.291395e+01	2.124909e+00	8.041220e-01	2.671952e-01
24	1291.49	2.247442e+00	1.189765e-01	1.042129e+00	3.049691e+00	9.746693e-01	5.963575e-02	-1.935786e+01	1.001113e+00	8.185257e+00	0.000000e+00	2.478841e-01	7.278255e+01	2.110882e+00	8.056641e-01	2.682405e-01
23	1291.49	2.247442e+00	1.189765e-01	1.042129e+00	3.049691e+00	9.746693e-01	5.963575e-02	-1.935757e+01	1.001113e+00	8.185257e+00	0.000000e+00	2.478841e-01	7.278255e+01	2.110882e+00	8.056641e-01	2.682405e-01
32	1290.70	2.245460e+00	1.181092e-01	1.042067e+00	3.053323e+00	9.700440e-01	6.009361e-02	-1.935757e+01	1.001113e+00	8.219650e+00	0.000000e+00	2.478757e-01	7.310612e+01	2.118562e+00	7.967470e-01	2.642115e-01
17	1290.71	2.245460e+00	1.181092e-01	1.042067e+00	3.053323e+00	9.700440e-01	6.009361e-02	-1.935757e+01	1.001097e+00	8.219650e+00	0.000000e+00	2.478757e-01	7.310612e+01	2.118562e+00	7.967470e-01	2.642115e-01
21	1290.68	2.245460e+00	1.181092e-01	1.042067e+00	3.053323e+00	9.700440e-01	6.009361e-02	-1.935757e+01	1.001852e+00	8.219650e+00	0.000000e+00	2.478757e-01	7.310612e+01	2.118562e+00	7.967470e-01	2.642115e-01
13	1291.25	2.239998e+00	1.181322e-01	1.041810e+00	3.060249e+00	9.647597e-01	6.224096e-02	-1.935757e+01	1.001852e+00	8.442856e+00	0.000000e+00	2.478524e-01	7.294359e+01	2.133286e+00	7.995106e-01	2.653306e-01
6	1291.35	2.239998e+00	1.181322e-01	1.041810e+00	3.060249e+00	9.647597e-01	6.224096e-02	-1.935757e+01	1.001765e+00	8.442856e+00	0.000000e+00	2.478524e-01	7.294359e+01	2.133286e+00	7.995106e-01	2.653306e-01
96	1292.63	2.231457e+00	1.182984e-01	1.041764e+00	3.048926e+00	9.628163e-01	5.595826e-02	-1.935757e+01	1.001765e+00	7.843430e+00	0.000000e+00	2.478160e-01	7.276979e+01	2.109268e+00	7.973347e-01	2.667523e-01
34	1291.80	2.231457e+00	1.182984e-01	1.041764e+00	3.048926e+00	9.628163e-01	5.595826e-02	-1.935757e+01	1.003537e+00	7.843430e+00	0.000000e+00	2.478160e-01	7.276979e+01	2.109268e+00	7.973347e-01	2.667523e-01
4	1292.57	2.231457e+00	1.182984e-01	1.041764e+00	3.048926e+00	9.628163e-01	5.595826e-02	-1.935757e+01	1.001795e+00	7.843430e+00	0.000000e+00	2.478160e-01	7.276979e+01	2.109268e+00	7.973347e-01	2.667523e-01
47	1291.32	2.235502e+00	1.189758e-01	1.041687e+00	3.064277e+00	9.638397e-01	6.405034e-02	-1.935757e+01	1.001795e+00	8.644302e+00	0.000000e+00	2.478333e-01	7.249458e+01	2.141898e+00	8.108842e-01	2.701473e-01
76	1291.32	2.235502e+00	1.189758e-01	1.041687e+00	3.064277e+00	9.638397e-01	6.405034e-02	-1.935757e+01	1.001730e+00	8.644302e+00	0.000000e+00	2.478333e-01	7.249458e+01	2.141898e+00	8.108842e-01	2.701473e-01
58	1289.10	2.235502e+00	1.189758e-01	1.041687e+00	3.064277e+00	9.638397e-01	6.405034e-02	-1.936647e+01	1.001730e+00	8.644302e+00	0.000000e+00	2.478333e-01	7.249458e+01	2.141898e+00	8.108842e-01	2.701473e-01
87	1289.14	2.235502e+00	1.189758e-01	1.041687e+00	3.064277e+00	9.638397e-01	6.405034e-02	-1.936706e+01	1.001730e+00	8.644302e+00	0.000000e+00	2.478333e-01	7.249458e+01	2.141898e+00	8.108842e-01	2.701473e-01
70	1289.90	2.235502e+00	1.189758e-01	1.041687e+00	3.064277e+00	9.638397e-01	6.405034e-02	-1.936706e+01	1.000898e+00	8.644302e+00	0.000000e+00	2.478333e-01	7.249458e+01	2.141898e+00	8.108842e-01	2.701473e-01
4	1290.78	2.237809e+00	1.193296e-01	1.041673e+00	3.072120e+00	9.701656e-01	7.016647e-02	-1.936706e+01	1.000898e+00	9.227585e+00	0.000000e+00	2.478431e-01	7.236376e+01	2.158762e+00	8.197554e-01	2.718447e-01
27	1287.69	2.244463e+00	1.193603e-01	1.041972e+00	3.062940e+00	9.665613e-01	6.354290e-02	-1.936706e+01	1.000898e+00	8.580429e+00	0.000000e+00	2.478714e-01	7.253157e+01	2.139036e+00	8.133515e-01	2.707731e-01
103	1287.66	2.244463e+00	1.193603e-01	1.041972e+00	3.062940e+00	9.665613e-01	6.354290e-02	-1.936146e+01	1.000898e+00	8.580429e+00	0.000000e+00	2.478714e-01	7.253157e+01	2.139036e+00	8.133515e-01	2.707731e-01
70	1287.82	2.244463e+00	1.193603e-01	1.041972e+00	3.062940e+00	9.665613e-01	6.354290e-02	-1.936146e+01	1.000667e+00	8.580429e+00	0.000000e+00	2.478714e-01	7.253157e+01	2.139036e+00	8.133515e-01	2.707731e-01
1	1289.18	2.249130e+00	1.190256e-01	1.041869e+00	3.065686e+00	9.661393e-01	6.455571e-02	-1.936005e+01	1.000673e+00	8.660446e+00	0.000000e+00	2.478913e-01	7.267950e+01	2.144918e+00	8.104844e-01	2.691267e-01
1	1288.97	2.253638e+00	1.192908e-01	1.042147e+00	3.070288e+00	9.694437e-01	6.707868e-02	-1.936021e+01	1.000739e+00	8.895584e+00	0.000000e+00	2.479104e-01	7.271939e+01	2.154811e+00	8.148533e-01	2.694182e-01
2	1290.21	2.236904e+00	1.194590e-01	1.042304e+00	3.070832e+00	9.636911e-01	6.541610e-02	-1.936241e+01	1.001789e+00	8.782578e+00	0.000000e+00	2.478393e-01	7.254053e+01	2.155984e+00	8.165543e-01	2.707502e-01
1	1289.06	2.251975e+00	1.189652e-01	1.042070e+00	3.069443e+00	9.689607e-01	6.673239e-02	-1.935966e+01	1.000809e+00	8.860489e+00	0.000000e+00	2.479034e-01	7.281021e+01	2.152991e+00	8.112902e-01	2.681009e-01
2	1289.13	2.251975e+00	1.189652e-01	1.042070e+00	3.069443e+00	9.689607e-01	6.673239e-02	-1.935724e+01	1.000636e+00	8.860489e+00	0.000000e+00	2.479034e-01	7.281021e+01	2.152991e+00	8.112902e-01	2.681009e-01
3	1289.31	2.251975e+00	1.189652e-01	1.042070e+00	3.069443e+00	9.689607e-01	6.673239e-02	-1.936147e+01	1.000938e+00	8.860489e+00	0.000000e+00	2.479034e-01	7.281021e+01	2.152991e+00	8.112902e-01	2.681009e-01
