4  1230.07	2.274076e+00	1.178395e-01	1.042154e+00	3.033971e+00	9.773045e-01	5.303158e-02	-1.940083e+01	9.984775e-01	7.447556e+00	6.996865e-01	2.479967e-01	6.858406e+01	2.077958e+00	8.022949e-01	3.002365e-01	
15  1229.89	2.274076e+00	1.178395e-01	1.042154e+00	3.033971e+00	9.773045e-01	5.303158e-02	-1.940141e+01	9.984775e-01	7.447556e+00	6.996865e-01	2.479967e-01	6.858406e+01	2.077958e+00	8.022949e-01	3.002365e-01	
147  1226.75	2.246337e+00	1.173293e-01	1.042285e+00	3.032333e+00	9.716141e-01	5.267524e-02	-1.940141e+01	9.984775e-01	7.462997e+00	7.011813e-01	2.478794e-01	6.856344e+01	2.074557e+00	7.973968e-01	2.987416e-01	
17  1226.13	2.246337e+00	1.173293e-01	1.042285e+00	3.032333e+00	9.716141e-01	5.267524e-02	-1.940141e+01	9.989000e-01	7.462997e+00	7.011813e-01	2.478794e-01	6.856344e+01	2.074557e+00	7.973968e-01	2.987416e-01	
18  1225.83	2.246337e+00	1.173293e-01	1.042285e+00	3.032333e+00	9.716141e-01	5.267524e-02	-1.940141e+01	9.995694e-01	7.462997e+00	7.011813e-01	2.478794e-01	6.856344e+01	2.074557e+00	7.973968e-01	2.987416e-01	
85  1226.98	2.252694e+00	1.166557e-01	1.042217e+00	3.043658e+00	9.761843e-01	5.801041e-02	-1.940141e+01	9.995694e-01	7.973984e+00	7.048913e-01	2.479064e-01	6.884310e+01	2.098186e+00	7.956416e-01	2.950322e-01	
33  1226.04	2.253906e+00	1.166543e-01	1.042088e+00	3.040102e+00	9.736600e-01	5.641621e-02	-1.940141e+01	9.995694e-01	7.813248e+00	7.045939e-01	2.479115e-01	6.881106e+01	2.090739e+00	7.936983e-01	2.953297e-01	
99  1225.39	2.253906e+00	1.166543e-01	1.042088e+00	3.040102e+00	9.736600e-01	5.641621e-02	-1.940141e+01	1.000681e+00	7.813248e+00	7.045939e-01	2.479115e-01	6.881106e+01	2.090739e+00	7.936983e-01	2.953297e-01	
5  1225.84	2.253906e+00	1.166543e-01	1.042088e+00	3.040102e+00	9.736600e-01	5.641621e-02	-1.940396e+01	1.000681e+00	7.813248e+00	7.045939e-01	2.479115e-01	6.881106e+01	2.090739e+00	7.936983e-01	2.953297e-01	
15  1227.29	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.000681e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
187  1225.57	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.001419e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
204  1225.24	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.002996e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
68  1224.82	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.002363e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
34  1225.38	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.001539e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
17  1224.82	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.002262e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
11  1224.87	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940396e+01	1.002104e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
6  1224.87	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940405e+01	1.002104e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
102  1224.83	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940405e+01	1.002212e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
38  1224.93	2.253617e+00	1.169535e-01	1.042033e+00	3.046648e+00	9.734359e-01	5.720946e-02	-1.940405e+01	1.002655e+00	7.897476e+00	7.028429e-01	2.479103e-01	6.868067e+01	2.104469e+00	7.996057e-01	2.970803e-01	
538  1226.48	2.246636e+00	1.167705e-01	1.041825e+00	3.031035e+00	9.721746e-01	4.925531e-02	-1.940405e+01	1.002655e+00	7.100113e+00	7.028089e-01	2.478807e-01	6.861477e+01	2.071867e+00	7.925258e-01	2.971141e-01	
7  1226.53	2.246636e+00	1.167705e-01	1.041825e+00	3.031035e+00	9.721746e-01	4.925531e-02	-1.940365e+01	1.002655e+00	7.100113e+00	7.028089e-01	2.478807e-01	6.861477e+01	2.071867e+00	7.925258e-01	2.971141e-01	
35  1226.58	2.257652e+00	1.170276e-01	1.041865e+00	3.042557e+00	9.746714e-01	5.615368e-02	-1.940365e+01	1.002655e+00	7.783768e+00	7.021903e-01	2.479274e-01	6.863338e+01	2.095876e+00	7.991622e-01	2.977328e-01	
45  1227.13	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940365e+01	1.002655e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
153  1227.02	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940365e+01	1.002554e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
34  1226.8	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940365e+01	1.001881e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
17  1227.58	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940365e+01	1.001083e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
152  1227.24	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940365e+01	1.002745e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
3  1227.23	2.249767e+00	1.165135e-01	1.041668e+00	3.050631e+00	9.741573e-01	6.028545e-02	-1.940399e+01	1.002745e+00	8.200699e+00	7.038859e-01	2.478940e-01	6.868399e+01	2.112866e+00	7.983023e-01	2.960374e-01	
49  1227.11	2.262681e+00	1.166690e-01	1.041790e+00	3.049320e+00	9.706256e-01	5.875404e-02	-1.940399e+01	1.002745e+00	8.023819e+00	7.041430e-01	2.479487e-01	6.878378e+01	2.110100e+00	7.964664e-01	2.957805e-01	
54  1226.99	2.262681e+00	1.166690e-01	1.041790e+00	3.049320e+00	9.706256e-01	5.875404e-02	-1.940399e+01	1.002651e+00	8.023819e+00	7.041430e-01	2.479487e-01	6.878378e+01	2.110100e+00	7.964664e-01	2.957805e-01	
48  1226.46	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.940399e+01	1.002651e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
102  1227.24	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.940399e+01	1.001660e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
51  1226.46	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.940399e+01	1.002609e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
85  1226.63	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.940399e+01	1.002160e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
48  1226.92	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.940399e+01	1.003306e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
71  1226.94	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941119e+01	1.003306e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
34  1227.49	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941119e+01	1.003654e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
17  1226.58	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941119e+01	1.002256e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
# After 58 accepted steps: update proposal with max(R-1) = 0.667674 and jumping factor = 2.400000 
32  1226.48	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941119e+01	1.002557e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
1  1226.49	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941125e+01	1.002568e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
1  1226.49	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941122e+01	1.002564e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
1  1226.56	2.263033e+00	1.173895e-01	1.041815e+00	3.070112e+00	9.691783e-01	6.745820e-02	-1.941122e+01	1.002310e+00	8.871719e+00	7.004354e-01	2.479502e-01	6.853337e+01	2.154431e+00	8.119498e-01	2.994875e-01	
3  1225.87	2.258007e+00	1.172418e-01	1.041910e+00	3.047886e+00	9.692868e-01	5.639276e-02	-1.941144e+01	1.002539e+00	7.810440e+00	7.012087e-01	2.479289e-01	6.857370e+01	2.107076e+00	8.017455e-01	2.987143e-01	
1  1227.12	2.257753e+00	1.171145e-01	1.041870e+00	3.047176e+00	9.687661e-01	5.604326e-02	-1.941147e+01	1.002555e+00	7.773941e+00	7.017493e-01	2.479278e-01	6.860410e+01	2.105580e+00	8.001036e-01	2.981738e-01	
2  1227.05	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941160e+01	1.002516e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.07	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941169e+01	1.002531e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.06	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941166e+01	1.002526e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.08	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941173e+01	1.002537e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.09	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941180e+01	1.002548e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.11	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941188e+01	1.002560e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.12	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941193e+01	1.002568e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.13	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941194e+01	1.002569e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.13	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941193e+01	1.002569e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.12	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941193e+01	1.002568e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.13	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941195e+01	1.002572e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.45	2.262797e+00	1.173916e-01	1.041957e+00	3.053795e+00	9.673966e-01	5.859928e-02	-1.941195e+01	1.002282e+00	8.021011e+00	7.008274e-01	2.479492e-01	6.857818e+01	2.119564e+00	8.044122e-01	2.990956e-01	
1  1227.52	2.256242e+00	1.170692e-01	1.041979e+00	3.031941e+00	9.699789e-01	4.887639e-02	-1.941188e+01	1.002515e+00	7.045364e+00	7.022241e-01	2.479214e-01	6.864400e+01	2.073745e+00	7.937708e-01	2.976991e-01	
1  1228.11	2.254966e+00	1.170382e-01	1.042014e+00	3.031561e+00	9.698772e-01	4.854585e-02	-1.941195e+01	1.002526e+00	7.013077e+00	7.024157e-01	2.479160e-01	6.865537e+01	2.072956e+00	7.933065e-01	2.975075e-01	
3  1230.81	2.261298e+00	1.172021e-01	1.042139e+00	3.027946e+00	9.673252e-01	4.582669e-02	-1.941227e+01	1.002642e+00	6.716171e+00	7.022763e-01	2.479428e-01	6.869490e+01	2.065476e+00	7.917038e-01	2.976469e-01	
1  1229.08	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941213e+01	1.002586e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.08	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941211e+01	1.002584e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.14	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941223e+01	1.002602e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.12	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941219e+01	1.002596e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.14	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941223e+01	1.002603e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.16	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941227e+01	1.002608e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.1	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941215e+01	1.002591e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.14	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941223e+01	1.002602e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.14	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941223e+01	1.002602e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
1  1229.14	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941222e+01	1.002601e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
2  1229.16	2.260779e+00	1.171831e-01	1.042128e+00	3.033967e+00	9.686295e-01	4.925425e-02	-1.941226e+01	1.002607e+00	7.077652e+00	7.023148e-01	2.479406e-01	6.869340e+01	2.077951e+00	7.943807e-01	2.976084e-01	
2  1227.8	2.258700e+00	1.172730e-01	1.042045e+00	3.040024e+00	9.680328e-01	5.187443e-02	-1.941222e+01	1.002456e+00	7.353500e+00	7.014792e-01	2.479318e-01	6.861408e+01	2.090575e+00	7.980533e-01	2.984439e-01	
2  1227.09	2.258117e+00	1.171959e-01	1.042009e+00	3.049399e+00	9.692553e-01	5.700269e-02	-1.941206e+01	1.002371e+00	7.870804e+00	7.017484e-01	2.479294e-01	6.862479e+01	2.110266e+00	8.015333e-01	2.981747e-01	
2  1226.15	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941195e+01	1.002265e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.15	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941197e+01	1.002268e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.14	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941192e+01	1.002261e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.13	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941189e+01	1.002255e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.15	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941197e+01	1.002267e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.14	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941193e+01	1.002261e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.14	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941191e+01	1.002259e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.13	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941188e+01	1.002254e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.09	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941172e+01	1.002228e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
1  1226.14	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941191e+01	1.002258e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
3  1226.13	2.260744e+00	1.173994e-01	1.042025e+00	3.059501e+00	9.697095e-01	6.199448e-02	-1.941190e+01	1.002257e+00	8.357224e+00	7.008677e-01	2.479405e-01	6.857972e+01	2.131692e+00	8.075440e-01	2.990553e-01	
2  1225.44	2.255007e+00	1.174901e-01	1.042091e+00	3.047420e+00	9.702273e-01	5.573780e-02	-1.941198e+01	1.002305e+00	7.756393e+00	7.002558e-01	2.479162e-01	6.851780e+01	2.106094e+00	8.042802e-01	2.996670e-01	
1  1225.35	2.251981e+00	1.173825e-01	1.042125e+00	3.047234e+00	9.718334e-01	5.612852e-02	-1.941192e+01	1.002321e+00	7.800613e+00	7.007519e-01	2.479034e-01	6.854096e+01	2.105701e+00	8.038107e-01	2.991710e-01	
2  1226.93	2.253505e+00	1.173800e-01	1.042138e+00	3.042547e+00	9.694865e-01	5.303905e-02	-1.941216e+01	1.002378e+00	7.485458e+00	7.008908e-01	2.479098e-01	6.855999e+01	2.095855e+00	8.009671e-01	2.990322e-01	
1  1226.93	2.253505e+00	1.173800e-01	1.042138e+00	3.042547e+00	9.694865e-01	5.303905e-02	-1.941225e+01	1.002393e+00	7.485458e+00	7.008908e-01	2.479098e-01	6.855999e+01	2.095855e+00	8.009671e-01	2.990322e-01	
1  1226.93	2.253505e+00	1.173800e-01	1.042138e+00	3.042547e+00	9.694865e-01	5.303905e-02	-1.941216e+01	1.002377e+00	7.485458e+00	7.008908e-01	2.479098e-01	6.855999e+01	2.095855e+00	8.009671e-01	2.990322e-01	
